[INFO] [WallTime: 1414085601.931127] ,1414085601,931071043,154.482759, 347.206897, ||, 159.642857, 261.071429, ||, 174.264706, 153.470588, ||, -nan, -nan,9.200000, 0.039582, 0.222705, 0.181964, 0.207202
[INFO] [WallTime: 1414085602.082146] ,1414085602,82082986,154.032258, 346.935484, ||, 159.571429, 260.214286, ||, 175.096774, 153.354839, ||, 198.000000, 63.000000,9.200000, 0.039612, 0.221805, 0.182818, 0.199771
[INFO] [WallTime: 1414085602.232235] ,1414085602,232157945,154.147059, 346.941176, ||, 159.000000, 260.692308, ||, 174.967742, 153.935484, ||, 198.000000, 62.500000,9.200000, 0.039658, 0.223941, 0.183978, 0.196460
[INFO] [WallTime: 1414085602.382168] ,1414085602,382090091,154.322581, 347.612903, ||, 159.916667, 260.916667, ||, 174.466667, 153.533333, ||, 198.000000, 62.500000,9.200000, 0.039628, 0.222400, 0.180285, 0.205554
[INFO] [WallTime: 1414085602.532113] ,1414085602,532051086,153.833333, 347.027778, ||, 159.500000, 260.571429, ||, 174.235294, 153.500000, ||, -nan, -nan,9.200000, 0.039689, 0.222126, 0.182071, 0.197131
[INFO] [WallTime: 1414085602.682178] ,1414085602,682110071,153.696970, 346.878788, ||, 159.416667, 260.250000, ||, 174.235294, 153.235294, ||, 179.000000, 107.500000,9.200000, 0.039704, 0.223270, 0.183597, 0.200137
[INFO] [WallTime: 1414085602.836006] ,1414085602,835941076,153.750000, 347.055556, ||, 159.076923, 260.769231, ||, 174.342857, 153.514286, ||, 198.000000, 63.000000,9.200000, 0.039719, 0.223194, 0.186679, 0.199344
[INFO] [WallTime: 1414085602.984091] ,1414085602,983997106,154.187500, 347.250000, ||, 159.428571, 260.785714, ||, 174.400000, 153.200000, ||, 198.000000, 63.000000,9.200000, 0.039765, 0.224964, 0.180636, 0.205890
[INFO] [WallTime: 1414085603.136022] ,1414085603,135958909,154.363636, 347.151515, ||, 159.400000, 260.466667, ||, 174.000000, 153.225806, ||, -nan, -nan,9.200000, 0.039734, 0.222797, 0.182162, 0.205402
[INFO] [WallTime: 1414085603.283994] ,1414085603,283900976,153.968750, 347.000000, ||, 159.230769, 260.923077, ||, 174.828571, 153.314286, ||, -nan, -nan,9.200000, 0.039796, 0.221820, 0.180545, 0.204944
